store_id,name,street,city,state,zip_code,phone,category
QLAQJ,Golden Spike Travel Plaza,17485 Thompson Parks,Lerona,WV,25971,257.354.3354x60339,"Baby Care, Beverages, Cookies & Snacks & Candy, Dairy & Eggs & Cheese, Deli, Frozen Foods, Grains & Pasta & Sides, Paper & Cleaning & Home, Pet Care, Bread & Bakery, Breakfast & Cereal, Canned Goods & Soups, Condiments & Spice & Bake, Fruits & Vegetables, Personal Care & Health"
QOJK3,Lil' Champ,20063 Wilson Turnpike Apt. 806,Macon,GA,31207,(184)305-1445x9962,"Baby Care, Bread & Bakery, Cookies & Snacks & Candy, Deli, Frozen Foods, Meat & Seafood, Paper & Cleaning & Home, Beverages, Breakfast & Cereal, Canned Goods & Soups, Condiments & Spice & Bake, Dairy & Eggs & Cheese, Grains & Pasta & Sides, Pet Care"
QQ86P,Mapco,22425 Smith Terrace,Martin,OH,43445,350-803-1574x1518,"Bread & Bakery, Breakfast & Cereal, Frozen Foods, Fruits & Vegetables, Pet Care, Beverages, Canned Goods & Soups, Condiments & Spice & Bake, Dairy & Eggs & Cheese, Deli, Paper & Cleaning & Home"
QTB4W,Machias Mainway,12608 Perkins Stream Apt. 870,Rawson,OH,45881,001-367-575-2006,"Baby Care, Canned Goods & Soups, Condiments & Spice & Bake, Cookies & Snacks & Candy, Dairy & Eggs & Cheese, Deli, Fruits & Vegetables, Grains & Pasta & Sides, Paper & Cleaning & Home, Pet Care, Breakfast & Cereal"
QZJPF,Plaid Pantry,08026 Amy Bypass Suite 424,Townsend,DE,19734,+1-713-991-4165x175,"Canned Goods & Soups, Dairy & Eggs & Cheese, Paper & Cleaning & Home, Pet Care, Condiments & Spice & Bake, Frozen Foods, Meat & Seafood"
R0QWL,Mapco,140 Amanda Estate Suite 366,Montgomery,LA,71454,096.733.5515x63532,"Baby Care, Breakfast & Cereal, Canned Goods & Soups, Condiments & Spice & Bake, Dairy & Eggs & Cheese, Deli, Fruits & Vegetables, Meat & Seafood, Personal Care & Health, Beverages, Paper & Cleaning & Home, Pet Care"
R5Q61,7-Eleven,3655 Mitchell Shoal Apt. 574,Varnado,LA,70467,510-388-8136,"Baby Care, Beverages, Bread & Bakery, Dairy & Eggs & Cheese, Deli, Fruits & Vegetables, Meat & Seafood, Breakfast & Cereal, Cookies & Snacks & Candy, Grains & Pasta & Sides, Paper & Cleaning & Home, Personal Care & Health"
ROL71,Mapco,61911 Maria Extension Apt. 530,Lanoka Harbor,NJ,8734,592-693-4670x11063,"Breakfast & Cereal, Deli, Paper & Cleaning & Home"
RW80G,Pit Row,0660 John Pass,Beeler,KS,67518,001-380-410-9395x197,"Beverages, Condiments & Spice & Bake, Deli, Grains & Pasta & Sides, Paper & Cleaning & Home, Bread & Bakery, Canned Goods & Soups, Cookies & Snacks & Candy, Dairy & Eggs & Cheese, Meat & Seafood"
RWK79,Cubbys,00106 Jenny Alley,Hoskinston,KY,40844,360-651-2479x4943,"Baby Care, Bread & Bakery, Breakfast & Cereal, Deli, Fruits & Vegetables, Meat & Seafood, Paper & Cleaning & Home, Condiments & Spice & Bake, Cookies & Snacks & Candy, Dairy & Eggs & Cheese"
RZFLW,Cubbys,4590 Duarte Rapid Apt. 822,Charleston,WV,25311,+1-665-390-5090x464,"Breakfast & Cereal, Canned Goods & Soups, Cookies & Snacks & Candy, Dairy & Eggs & Cheese, Deli, Fruits & Vegetables, Grains & Pasta & Sides, Meat & Seafood, Pet Care, Condiments & Spice & Bake"
S1F36,Rutters Farm Store,0295 Smith Ridges,Chetek,WI,54728,+1-419-182-7935x590,"Baby Care, Bread & Bakery, Canned Goods & Soups, Dairy & Eggs & Cheese, Fruits & Vegetables, Grains & Pasta & Sides, Meat & Seafood, Pet Care, Beverages, Breakfast & Cereal, Condiments & Spice & Bake, Cookies & Snacks & Candy, Deli, Frozen Foods, Paper & Cleaning & Home, Personal Care & Health"
S21WE,Jim's Quick Stop,80953 Jackson Light Suite 663,Cassel,CA,96016,001-080-131-7922,"Dairy & Eggs & Cheese, Pet Care, Cookies & Snacks & Candy, Deli, Grains & Pasta & Sides"
S37JP,Country Market,3803 Kevin Crest Suite 491,Birmingham,AL,35294,072-287-0105,"Personal Care & Health, Canned Goods & Soups, Deli, Frozen Foods, Fruits & Vegetables, Grains & Pasta & Sides, Paper & Cleaning & Home"
S4YOY,Super Quik Inc,70193 Joshua Mountains,El Paso,TX,79908,(799)469-8729x6134,"Beverages, Bread & Bakery, Breakfast & Cereal, Canned Goods & Soups, Condiments & Spice & Bake, Cookies & Snacks & Candy, Frozen Foods, Personal Care & Health, Pet Care, Dairy & Eggs & Cheese, Deli, Fruits & Vegetables, Grains & Pasta & Sides, Paper & Cleaning & Home"
S6WJO,Machias Mainway,683 Rebecca Corners,Evansville,IN,47706,337-108-2643x437,"Bread & Bakery, Breakfast & Cereal, Canned Goods & Soups, Fruits & Vegetables, Grains & Pasta & Sides, Personal Care & Health, Cookies & Snacks & Candy, Dairy & Eggs & Cheese, Frozen Foods, Pet Care"
SB5IK,Quick Chek Food Stores,97788 Betty Meadows Suite 829,Starks,LA,70661,+1-708-864-1134x2496,"Cookies & Snacks & Candy, Personal Care & Health, Beverages"
SCPDY,Machias Mainway,8891 Kim Isle,Minneapolis,KS,67467,(731)939-3224x96610,"Baby Care, Breakfast & Cereal, Canned Goods & Soups, Deli, Frozen Foods, Fruits & Vegetables, Grains & Pasta & Sides, Paper & Cleaning & Home, Beverages, Bread & Bakery, Condiments & Spice & Bake, Cookies & Snacks & Candy, Dairy & Eggs & Cheese, Meat & Seafood, Personal Care & Health, Pet Care"
SEAXT,Cefco,4023 Michael Bridge,Burlington,VT,5405,(857)471-8683x93526,"Bread & Bakery, Breakfast & Cereal, Condiments & Spice & Bake, Cookies & Snacks & Candy, Frozen Foods, Fruits & Vegetables, Pet Care, Baby Care, Beverages, Canned Goods & Soups, Dairy & Eggs & Cheese, Deli, Grains & Pasta & Sides, Meat & Seafood, Paper & Cleaning & Home, Personal Care & Health"
SFZ1F,Quick Chek Food Stores,93250 Paul Cliff Apt. 535,West Barnstable,MA,2668,(304)734-0028x94121,"Bread & Bakery, Canned Goods & Soups, Meat & Seafood, Personal Care & Health, Baby Care, Beverages, Breakfast & Cereal, Condiments & Spice & Bake, Cookies & Snacks & Candy, Dairy & Eggs & Cheese, Deli, Frozen Foods, Grains & Pasta & Sides"
SG708,Cubbys,77311 Jessica Lodge Suite 291,Cincinnati,OH,45253,961-125-9852,"Baby Care, Bread & Bakery, Breakfast & Cereal, Canned Goods & Soups, Personal Care & Health, Pet Care, Condiments & Spice & Bake, Dairy & Eggs & Cheese, Deli, Fruits & Vegetables, Grains & Pasta & Sides, Paper & Cleaning & Home"
SJCSG,Cubbys,7964 Stokes Haven Apt. 271,Madrid,NY,13660,185-246-2491x32107,"Personal Care & Health, Baby Care, Condiments & Spice & Bake, Deli"
SQOXK,Popeye Shell Superstop,77010 Watson Pike,Sarahsville,OH,43779,923.920.9442,"Baby Care, Beverages, Canned Goods & Soups, Meat & Seafood, Personal Care & Health, Pet Care, Bread & Bakery, Breakfast & Cereal, Condiments & Spice & Bake, Cookies & Snacks & Candy, Dairy & Eggs & Cheese, Deli, Fruits & Vegetables, Grains & Pasta & Sides, Paper & Cleaning & Home"
SV681,Popeye Shell Superstop,200 Bryant Trafficway,Walsh,IL,62297,(908)966-0006x64814,"Beverages, Condiments & Spice & Bake, Dairy & Eggs & Cheese, Fruits & Vegetables, Grains & Pasta & Sides, Pet Care, Breakfast & Cereal, Cookies & Snacks & Candy, Meat & Seafood"
SYS1U,Service Champ,75048 Lindsey Pass,Schellsburg,PA,15559,138.088.9798,"Frozen Foods, Baby Care, Beverages"
SZI3N,Stripes Llc,61666 Taylor Islands Apt. 130,Orange Park,FL,32065,276.340.4102x46194,"Frozen Foods, Condiments & Spice & Bake, Paper & Cleaning & Home, Personal Care & Health"
T1XVJ,Baum's Mercantile,59351 Potter Mills,Virginia Beach,VA,23461,001-064-779-6261,"Baby Care, Cookies & Snacks & Candy, Grains & Pasta & Sides, Pet Care, Beverages, Bread & Bakery, Condiments & Spice & Bake, Dairy & Eggs & Cheese, Deli, Frozen Foods, Fruits & Vegetables, Personal Care & Health"
T5RSD,Beasley Enterprises Inc,285 Jason Rapids Apt. 564,North Salem,NH,3073,947-568-9864x9056,"Beverages, Canned Goods & Soups, Deli, Grains & Pasta & Sides, Baby Care, Bread & Bakery, Fruits & Vegetables, Meat & Seafood"
T7VTK,Casey's Cove Convenience Store,464 Mitchell Island,Fort Myers,FL,33965,470-792-2714x31892,"Dairy & Eggs & Cheese, Frozen Foods, Paper & Cleaning & Home, Pet Care, Canned Goods & Soups, Condiments & Spice & Bake, Cookies & Snacks & Candy, Grains & Pasta & Sides, Meat & Seafood"
T8DQH,Sunset Foods,61691 Fleming Manors Suite 962,Kipling,NC,27543,001-775-805-9436,"Baby Care, Breakfast & Cereal, Canned Goods & Soups, Dairy & Eggs & Cheese, Deli, Meat & Seafood, Personal Care & Health, Beverages, Condiments & Spice & Bake, Cookies & Snacks & Candy, Fruits & Vegetables, Grains & Pasta & Sides, Paper & Cleaning & Home, Pet Care"
T9O52,6-Twelve Convenient-Mart Inc,6919 White Flat Apt. 789,Fulton,KS,66738,001-276-631-9706x622,"Baby Care, Bread & Bakery, Pet Care, Breakfast & Cereal, Canned Goods & Soups, Cookies & Snacks & Candy, Deli, Frozen Foods"
TBOG4,Dandy Mini Mart,64225 Patricia Pass,Crockett,VA,24323,(697)272-5723,"Beverages, Bread & Bakery, Breakfast & Cereal, Canned Goods & Soups, Frozen Foods, Paper & Cleaning & Home, Pet Care, Condiments & Spice & Bake, Fruits & Vegetables, Grains & Pasta & Sides"
TDP0A,Border Station,7089 Price Lake,Mcchord Afb,WA,98438,809-056-9917,"Bread & Bakery, Condiments & Spice & Bake, Dairy & Eggs & Cheese, Deli, Grains & Pasta & Sides, Meat & Seafood, Pet Care, Cookies & Snacks & Candy, Frozen Foods, Fruits & Vegetables, Personal Care & Health"
TG6R5,Sheetz,79691 Johnson Parkways,Watertown,SD,57201,183-980-3234x00197,"Grains & Pasta & Sides, Meat & Seafood, Baby Care, Beverages, Canned Goods & Soups, Paper & Cleaning & Home, Pet Care"
THLUS,Jackson Food Store,3354 Betty Cliff,Houston,AK,99694,585.025.4631,"Bread & Bakery, Canned Goods & Soups, Dairy & Eggs & Cheese, Deli, Baby Care, Breakfast & Cereal, Condiments & Spice & Bake"
TMZ9R,Cubbys,5659 Crystal Curve Apt. 148,Goleta,CA,93199,003.186.9934x85166,"Condiments & Spice & Bake, Cookies & Snacks & Candy, Meat & Seafood, Personal Care & Health, Baby Care, Bread & Bakery, Dairy & Eggs & Cheese, Deli, Frozen Foods, Pet Care"
TUO27,Stripes Llc,9850 Donna Wells Apt. 211,Bend,OR,97709,+1-292-040-5569x987,"Bread & Bakery, Breakfast & Cereal, Grains & Pasta & Sides, Beverages, Condiments & Spice & Bake, Cookies & Snacks & Candy, Dairy & Eggs & Cheese, Fruits & Vegetables, Personal Care & Health"
TXYM4,Cubbys,38611 Williams Forge Apt. 222,Van Buren,IN,46991,-9814,"Beverages, Deli, Meat & Seafood, Paper & Cleaning & Home, Pet Care"
U21FB,Jackson Food Store,958 Eric Mountain Apt. 493,Watkins Glen,NY,14891,+1-297-412-7186x6952,"Frozen Foods, Grains & Pasta & Sides, Meat & Seafood, Personal Care & Health, Baby Care, Beverages, Bread & Bakery, Breakfast & Cereal, Canned Goods & Soups, Condiments & Spice & Bake, Cookies & Snacks & Candy, Dairy & Eggs & Cheese, Deli, Paper & Cleaning & Home"
U4IQO,Cracker Barrel Stores Inc,5630 Kyle Point,Palestine,OH,45352,(547)626-8885,"Beverages, Canned Goods & Soups, Grains & Pasta & Sides, Pet Care, Deli, Paper & Cleaning & Home"
UAU1O,Mapco,791 Perry Skyway,Clements,CA,95227,798-250-6377,"Bread & Bakery, Breakfast & Cereal, Personal Care & Health, Pet Care"
UGLK2,Baum's Mercantile,784 Howard Motorway,Venice,FL,34293,+1-731-381-2548x160,"Beverages, Bread & Bakery, Dairy & Eggs & Cheese, Deli, Paper & Cleaning & Home, Baby Care, Breakfast & Cereal, Canned Goods & Soups, Cookies & Snacks & Candy, Grains & Pasta & Sides, Meat & Seafood, Personal Care & Health"
UIZ5X,Country Market,590 Sanford Run Apt. 411,Seattle,WA,98151,(399)441-7561x23662,"Beverages, Canned Goods & Soups, Frozen Foods, Fruits & Vegetables, Grains & Pasta & Sides, Meat & Seafood, Pet Care, Bread & Bakery, Condiments & Spice & Bake, Cookies & Snacks & Candy, Deli"
UKKYH,Border Station,69135 Tamara Walk,Rio Linda,CA,95673,+1-369-142-8820x135,"Baby Care, Bread & Bakery, Breakfast & Cereal, Dairy & Eggs & Cheese, Deli, Frozen Foods, Meat & Seafood, Beverages, Condiments & Spice & Bake, Cookies & Snacks & Candy, Fruits & Vegetables, Grains & Pasta & Sides, Paper & Cleaning & Home, Personal Care & Health"
UNGSN,Machias Mainway,25179 Anthony Loop Suite 231,Cambria,CA,93428,1731127091,"Fruits & Vegetables, Grains & Pasta & Sides, Meat & Seafood, Baby Care, Beverages, Canned Goods & Soups, Condiments & Spice & Bake, Cookies & Snacks & Candy, Personal Care & Health, Pet Care"
UO5H8,Cracker Barrel Stores Inc,6445 Cynthia Coves,Myra,TX,76253,975.696.6370x15848,"Baby Care, Beverages, Condiments & Spice & Bake, Frozen Foods, Grains & Pasta & Sides, Meat & Seafood, Paper & Cleaning & Home, Personal Care & Health, Bread & Bakery, Breakfast & Cereal, Canned Goods & Soups, Cookies & Snacks & Candy, Dairy & Eggs & Cheese, Deli, Fruits & Vegetables, Pet Care"
UOWWI,Stripes Llc,0563 Gonzalez Course,Aurora,NE,68818,001-125-101-2840,"Baby Care, Bread & Bakery, Breakfast & Cereal, Frozen Foods, Grains & Pasta & Sides, Personal Care & Health, Pet Care, Condiments & Spice & Bake, Fruits & Vegetables"
UTTGU,Golden Spike Travel Plaza,835 Jessica Cliffs,Nunda,SD,57050,-5355,"Canned Goods & Soups, Paper & Cleaning & Home, Personal Care & Health, Pet Care"
UU677,Irving Oil Corp,3473 Eric Shoals Apt. 158,Miami,FL,33167,015-856-0238x70060,"Bread & Bakery, Deli, Fruits & Vegetables, Baby Care, Cookies & Snacks & Candy, Dairy & Eggs & Cheese, Grains & Pasta & Sides, Pet Care"
UWZ2B,Wesco Oil CO,69843 Steven Island,Rupert,ID,83350,588-853-3665x19985,"Baby Care, Canned Goods & Soups, Fruits & Vegetables, Pet Care"
UYQ5A,Fasmart,28623 Hubbard Views Apt. 666,Dobbs Ferry,NY,10522,001-688-954-7725x619,"Baby Care, Bread & Bakery, Canned Goods & Soups, Dairy & Eggs & Cheese, Deli, Fruits & Vegetables, Grains & Pasta & Sides, Meat & Seafood, Personal Care & Health, Pet Care, Beverages, Breakfast & Cereal, Condiments & Spice & Bake, Cookies & Snacks & Candy, Frozen Foods, Paper & Cleaning & Home"
V37LR,Golden Spike Travel Plaza,43439 Bonilla Shoals Apt. 514,Basom,NY,14013,511-800-0575x953,"Beverages, Bread & Bakery, Condiments & Spice & Bake, Deli, Grains & Pasta & Sides, Meat & Seafood, Paper & Cleaning & Home, Personal Care & Health, Baby Care, Breakfast & Cereal, Canned Goods & Soups, Cookies & Snacks & Candy, Frozen Foods, Fruits & Vegetables"
VB0UG,Beasley Enterprises Inc,863 Wheeler Knoll,Satsuma,AL,36572,+1-355-196-5035x9637,"Beverages, Canned Goods & Soups, Dairy & Eggs & Cheese, Grains & Pasta & Sides, Meat & Seafood, Personal Care & Health, Baby Care, Bread & Bakery, Breakfast & Cereal, Condiments & Spice & Bake, Cookies & Snacks & Candy, Frozen Foods, Fruits & Vegetables, Paper & Cleaning & Home, Pet Care"
VCL23,Dandy Mini Mart,07605 Russell Mountain,Seattle,WA,98138,878-090-3704,"Baby Care, Beverages, Condiments & Spice & Bake, Cookies & Snacks & Candy, Frozen Foods, Grains & Pasta & Sides, Paper & Cleaning & Home, Breakfast & Cereal, Canned Goods & Soups, Fruits & Vegetables, Meat & Seafood, Pet Care"
VDLRR,Jackson Food Store,842 Nicole Crossing,Veguita,NM,87062,+1-003-098-5995x9656,"Beverages, Bread & Bakery, Dairy & Eggs & Cheese, Grains & Pasta & Sides, Paper & Cleaning & Home, Breakfast & Cereal, Canned Goods & Soups, Condiments & Spice & Bake, Fruits & Vegetables, Meat & Seafood, Personal Care & Health"
VDV4X,Cracker Barrel Stores Inc,08116 Christopher Shoals,Radom,IL,62876,563-369-8454,"Dairy & Eggs & Cheese, Breakfast & Cereal, Canned Goods & Soups, Frozen Foods"
VE4LE,Cracker Barrel Stores Inc,95109 Arnold Wall,Mundelein,IL,60060,-8140,"Beverages, Condiments & Spice & Bake, Cookies & Snacks & Candy, Frozen Foods"
VF8FD,Lil' Champ,57858 Miller Springs,Palm Coast,FL,32164,+1-138-099-2676x618,"Baby Care, Beverages, Bread & Bakery, Breakfast & Cereal, Canned Goods & Soups, Condiments & Spice & Bake, Cookies & Snacks & Candy, Deli, Frozen Foods, Paper & Cleaning & Home, Fruits & Vegetables, Grains & Pasta & Sides, Meat & Seafood, Personal Care & Health, Pet Care"
VHNP8,Express Mart Stores,31969 Chavez Flat,Riverside,CA,92501,+1-414-859-9243x0516,"Baby Care, Bread & Bakery, Canned Goods & Soups, Frozen Foods, Fruits & Vegetables, Grains & Pasta & Sides, Personal Care & Health, Beverages, Breakfast & Cereal, Condiments & Spice & Bake, Cookies & Snacks & Candy, Dairy & Eggs & Cheese, Deli, Meat & Seafood, Paper & Cleaning & Home, Pet Care"
VK7PW,Wesco Oil CO,548 Meyer Course,Salt Lake City,UT,84128,001-642-341-1806x079,"Baby Care, Beverages, Canned Goods & Soups, Cookies & Snacks & Candy, Grains & Pasta & Sides, Meat & Seafood, Bread & Bakery, Breakfast & Cereal, Condiments & Spice & Bake, Deli, Fruits & Vegetables, Paper & Cleaning & Home, Pet Care"
VOOWH,Quick Chek Food Stores,0392 James Pike Apt. 358,Kingston,NY,12401,850-210-5722,"Beverages, Canned Goods & Soups, Cookies & Snacks & Candy, Dairy & Eggs & Cheese, Frozen Foods, Fruits & Vegetables, Grains & Pasta & Sides, Baby Care, Bread & Bakery, Breakfast & Cereal, Condiments & Spice & Bake, Deli, Meat & Seafood, Paper & Cleaning & Home, Personal Care & Health, Pet Care"
VRGID,Maay Convenient Inc,197 Megan Glen,Louisville,KY,40231,001-873-952-4840x512,"Baby Care, Bread & Bakery, Canned Goods & Soups, Deli, Frozen Foods, Personal Care & Health, Beverages, Condiments & Spice & Bake, Dairy & Eggs & Cheese, Meat & Seafood"
W6J6J,Plaid Pantry,6823 Stephen Islands Apt. 516,Birmingham,AL,35253,3763851032,"Beverages, Bread & Bakery, Breakfast & Cereal, Dairy & Eggs & Cheese, Frozen Foods, Pet Care, Cookies & Snacks & Candy, Deli, Grains & Pasta & Sides, Paper & Cleaning & Home, Personal Care & Health"
WBLFY,Stripes Llc,8249 Gonzalez Pass Apt. 138,Cumberland,IA,50843,(519)573-1040x9292,"Beverages, Bread & Bakery, Breakfast & Cereal, Canned Goods & Soups, Cookies & Snacks & Candy, Dairy & Eggs & Cheese, Fruits & Vegetables, Grains & Pasta & Sides, Paper & Cleaning & Home, Pet Care, Baby Care, Condiments & Spice & Bake, Deli, Frozen Foods, Meat & Seafood, Personal Care & Health"
WCD8M,Beasley Enterprises Inc,102 Cantu Cape,Brocton,IL,61917,001-469-429-5624x987,"Condiments & Spice & Bake, Dairy & Eggs & Cheese, Fruits & Vegetables, Personal Care & Health, Baby Care, Beverages, Bread & Bakery, Canned Goods & Soups, Cookies & Snacks & Candy, Grains & Pasta & Sides, Meat & Seafood, Paper & Cleaning & Home, Pet Care"
WEUEN,Jackson Food Store,64639 Rhonda Centers,Packwaukee,WI,53953,692.203.0357x9034,"Beverages, Canned Goods & Soups, Condiments & Spice & Bake, Deli, Personal Care & Health, Baby Care, Bread & Bakery, Cookies & Snacks & Candy, Dairy & Eggs & Cheese, Frozen Foods, Fruits & Vegetables, Meat & Seafood, Pet Care"
WFK9Y,Border Station,1023 Rachel Pike,Lone Pine,CA,93545,506-829-0025x984,"Baby Care, Beverages, Bread & Bakery, Canned Goods & Soups, Condiments & Spice & Bake, Fruits & Vegetables, Paper & Cleaning & Home, Pet Care, Cookies & Snacks & Candy, Deli, Frozen Foods, Grains & Pasta & Sides, Meat & Seafood"
WG5N0,Country Market,3244 Huang Point,Edgard,LA,70049,(986)141-3678x65930,"Canned Goods & Soups, Breakfast & Cereal, Dairy & Eggs & Cheese, Meat & Seafood, Paper & Cleaning & Home"
WGN08,Pit Row,791 Lisa Ranch Suite 832,Augusta Springs,VA,24411,+1-626-331-2863x685,"Canned Goods & Soups, Frozen Foods, Fruits & Vegetables, Paper & Cleaning & Home, Personal Care & Health, Baby Care, Breakfast & Cereal, Condiments & Spice & Bake, Cookies & Snacks & Candy, Dairy & Eggs & Cheese, Deli, Meat & Seafood"
WJ3DD,Sheetz,24516 Andre Trace Apt. 120,Orlando,FL,32858,001-449-259-5961x848,"Baby Care, Condiments & Spice & Bake, Fruits & Vegetables, Bread & Bakery, Canned Goods & Soups, Dairy & Eggs & Cheese, Deli, Frozen Foods, Grains & Pasta & Sides, Pet Care"
WP10Q,Popeye Shell Superstop,6815 Haynes Stream,Oklahoma City,OK,73126,(668)349-0800x66262,"Baby Care, Beverages, Canned Goods & Soups, Condiments & Spice & Bake, Cookies & Snacks & Candy, Dairy & Eggs & Cheese, Fruits & Vegetables, Grains & Pasta & Sides, Meat & Seafood, Personal Care & Health"
WQL1A,Victory Marketing Llc,3948 Osborn Freeway Apt. 704,Provo,UT,84604,+1-018-193-6222x7563,"Breakfast & Cereal, Canned Goods & Soups, Fruits & Vegetables, Baby Care, Cookies & Snacks & Candy, Deli, Paper & Cleaning & Home"
WTMYV,Cubbys,673 Gray Via Apt. 950,Arlington,VA,22209,(801)156-5737,"Beverages, Breakfast & Cereal, Canned Goods & Soups, Condiments & Spice & Bake, Cookies & Snacks & Candy, Frozen Foods, Meat & Seafood, Paper & Cleaning & Home, Personal Care & Health, Pet Care, Baby Care, Bread & Bakery, Dairy & Eggs & Cheese, Deli, Fruits & Vegetables, Grains & Pasta & Sides"
WW6Y6,Pit Row,68505 Martin Corner Suite 399,Elkhorn,WV,24831,4012482578,"Beverages, Cookies & Snacks & Candy, Fruits & Vegetables, Personal Care & Health, Pet Care, Bread & Bakery, Breakfast & Cereal, Condiments & Spice & Bake, Meat & Seafood, Paper & Cleaning & Home"
WW9OJ,Elnemr Enterprises Inc,855 Davis Port Suite 302,Sedalia,OH,43151,350-960-8084,"Baby Care, Bread & Bakery, Breakfast & Cereal, Cookies & Snacks & Candy, Dairy & Eggs & Cheese, Frozen Foods, Fruits & Vegetables, Grains & Pasta & Sides, Paper & Cleaning & Home, Personal Care & Health, Pet Care, Beverages, Canned Goods & Soups, Condiments & Spice & Bake, Deli, Meat & Seafood"
WY2YN,Lil' Champ,39979 Laura Pike Suite 384,Sheppard Afb,TX,76311,001-657-944-6340,"Baby Care, Breakfast & Cereal, Frozen Foods, Meat & Seafood, Bread & Bakery, Canned Goods & Soups, Condiments & Spice & Bake, Dairy & Eggs & Cheese, Deli, Fruits & Vegetables, Grains & Pasta & Sides, Paper & Cleaning & Home, Pet Care"
X17J6,7-Eleven,060 Sarah Turnpike,Cosmos,MN,56228,340.231.3777x4920,"Breakfast & Cereal, Dairy & Eggs & Cheese, Meat & Seafood, Personal Care & Health, Beverages, Bread & Bakery, Canned Goods & Soups, Cookies & Snacks & Candy, Deli, Paper & Cleaning & Home"
X1X7A,Pump-N-Pantry Of NY,27885 Joseph Spring,Mc Farland,KS,66501,001-444-642-4732,"Baby Care, Condiments & Spice & Bake, Cookies & Snacks & Candy, Frozen Foods, Meat & Seafood, Beverages, Bread & Bakery, Breakfast & Cereal, Canned Goods & Soups, Dairy & Eggs & Cheese, Paper & Cleaning & Home, Personal Care & Health, Pet Care"
X3WXV,Simonson Market,4577 Angela Crossroad,Atlanta,GA,30357,+1-788-243-3116x114,"Baby Care, Canned Goods & Soups, Deli, Meat & Seafood, Pet Care, Condiments & Spice & Bake, Frozen Foods, Fruits & Vegetables"
X52OV,Express Mart Stores,2023 Brian Dam,West Wardsboro,VT,5360,(205)972-6026x26324,"Beverages, Canned Goods & Soups, Cookies & Snacks & Candy, Dairy & Eggs & Cheese, Frozen Foods, Grains & Pasta & Sides, Meat & Seafood, Baby Care, Bread & Bakery, Breakfast & Cereal, Deli, Paper & Cleaning & Home, Personal Care & Health, Pet Care"
XDTN7,Express Mart Stores,26293 Klein Lodge Suite 001,New Castle,PA,16105,589-794-2180x1614,"Condiments & Spice & Bake, Deli, Grains & Pasta & Sides, Personal Care & Health, Breakfast & Cereal, Canned Goods & Soups, Dairy & Eggs & Cheese, Frozen Foods, Fruits & Vegetables, Meat & Seafood, Paper & Cleaning & Home, Pet Care"
XF7JM,Jim's Quick Stop,44018 Rita Extensions Apt. 395,Pittsburgh,PA,15251,763.788.3676x0051,"Baby Care, Condiments & Spice & Bake, Deli, Frozen Foods, Meat & Seafood, Personal Care & Health, Beverages, Bread & Bakery, Breakfast & Cereal, Canned Goods & Soups, Cookies & Snacks & Candy, Dairy & Eggs & Cheese, Grains & Pasta & Sides, Paper & Cleaning & Home, Pet Care"
XGK64,Service Champ,9606 Elliott Path Suite 830,Fort Stockton,TX,79735,(634)720-9065,"Baby Care, Meat & Seafood, Pet Care"
XGW8A,Golden Spike Travel Plaza,132 Ramirez Motorway,Tyaskin,MD,21865,5880020037,"Baby Care, Beverages, Cookies & Snacks & Candy, Dairy & Eggs & Cheese, Deli, Frozen Foods, Fruits & Vegetables, Meat & Seafood, Paper & Cleaning & Home, Bread & Bakery, Canned Goods & Soups, Condiments & Spice & Bake, Grains & Pasta & Sides, Pet Care"
XRVL3,Machias Mainway,138 Larry Way,Cape Elizabeth,ME,4107,495.856.4247x8297,"Baby Care, Beverages, Dairy & Eggs & Cheese, Fruits & Vegetables, Meat & Seafood, Paper & Cleaning & Home, Bread & Bakery, Breakfast & Cereal, Canned Goods & Soups, Condiments & Spice & Bake, Cookies & Snacks & Candy, Deli, Frozen Foods, Grains & Pasta & Sides, Personal Care & Health"
XSFYQ,Jackson Food Store,39271 Kimberly Stravenue Suite 677,Center Point,LA,71323,001-359-103-4961x505,"Baby Care, Beverages, Bread & Bakery, Breakfast & Cereal, Canned Goods & Soups, Cookies & Snacks & Candy, Deli, Fruits & Vegetables, Paper & Cleaning & Home, Personal Care & Health, Condiments & Spice & Bake, Dairy & Eggs & Cheese, Grains & Pasta & Sides, Meat & Seafood, Pet Care"
XTT7N,Rutters Farm Store,5014 Sampson Common,Scranton,PA,18519,(334)037-8968,"Beverages, Breakfast & Cereal, Dairy & Eggs & Cheese, Frozen Foods, Fruits & Vegetables, Grains & Pasta & Sides, Meat & Seafood, Paper & Cleaning & Home, Baby Care, Bread & Bakery, Canned Goods & Soups, Condiments & Spice & Bake, Cookies & Snacks & Candy, Deli, Personal Care & Health, Pet Care"
XUMD8,Simonson Market,07207 Smith Passage,Mountain Center,CA,92561,125.279.0026x78983,"Bread & Bakery, Condiments & Spice & Bake, Dairy & Eggs & Cheese, Frozen Foods, Paper & Cleaning & Home, Baby Care, Canned Goods & Soups, Cookies & Snacks & Candy, Personal Care & Health, Pet Care"
XV82A,Stripes Llc,84655 Powers Plaza Suite 529,Biggers,AR,72413,247.911.0541x459,"Baby Care, Beverages, Breakfast & Cereal"
